FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
29.816719172,0.062052727,0.048535563,0.075595729
29.867911791,0.062138170,0.048715677,0.075595729
29.919104410,0.062219650,0.048715677,0.075680271
29.970297030,0.062311247,0.048715677,0.075896583
30.021489649,0.062395401,0.048845470,0.076236822
30.072682268,0.062471393,0.049095608,0.076236822
30.123874887,0.062570438,0.049252417,0.076236822
30.175067507,0.062674649,0.049565218,0.076294281
30.226260126,0.062750570,0.049565218,0.076329328
30.277452745,0.062848270,0.049565218,0.076417416
30.328645365,0.062959380,0.049572650,0.076489531
30.379837984,0.063073650,0.049956933,0.076599330
30.431030603,0.063205600,0.050083473,0.076672107
30.482223222,0.063301288,0.050083473,0.076740503
30.533415842,0.063379571,0.050083473,0.077047847
30.584608461,0.063465200,0.050083473,0.077181205
30.635801080,0.063550517,0.050083473,0.077202544
30.686993699,0.063644290,0.050173011,0.077202544
30.738186319,0.063738801,0.050173011,0.077294685
30.789378938,0.063839145,0.050413225,0.077294685
30.840571557,0.063943185,0.050473187,0.077310927
30.891764176,0.064020067,0.050473187,0.077375948
30.942956796,0.064084888,0.050478678,0.077375948
30.994149415,0.064151794,0.050487157,0.077380955
31.045342034,0.064249732,0.050806452,0.077578858
31.096534653,0.064345583,0.050818261,0.078048781
31.147727273,0.064444408,0.051239669,0.078048781
31.198919892,0.064521916,0.051239669,0.078098468
31.250112511,0.064630508,0.051282052,0.078260869
31.301305131,0.064739473,0.051304348,0.078303427
31.352497750,0.064817227,0.051304348,0.078303427
31.403690369,0.064904265,0.051826678,0.078322783
31.454882988,0.064980097,0.051826678,0.078431375
31.506075608,0.065085895,0.051826678,0.078740157
31.557268227,0.065199740,0.051826678,0.078740157
31.608460846,0.065288253,0.051826678,0.078925274
31.659653465,0.065373056,0.051826678,0.078925274
31.710846085,0.065463848,0.052258637,0.078991599
31.762038704,0.065551534,0.052258637,0.078993052
31.813231323,0.065626800,0.052258637,0.079019077
31.864423942,0.065713577,0.052258637,0.079119086
31.915616562,0.065799356,0.052258637,0.079232693
31.966809181,0.065890267,0.052330334,0.079431437
32.018001800,0.065958418,0.052409131,0.079431437
32.069194419,0.066077471,0.052453469,0.079759866
32.120387039,0.066162296,0.052453469,0.079759866
32.171579658,0.066270322,0.052453469,0.079905063
32.222772277,0.066378310,0.052676294,0.079934746
32.273964896,0.066472322,0.052985702,0.080136403
32.325157516,0.066585355,0.052991454,0.080487803
32.376350135,0.066695660,0.053380784,0.080672272
32.427542754,0.066839479,0.053441297,0.080672272
32.478735374,0.066957802,0.053542010,0.080729164
32.529927993,0.067080311,0.053542010,0.080808081
32.581120612,0.067212805,0.053542010,0.081057265
32.632313231,0.067354627,0.053542010,0.081487343
32.683505851,0.067537829,0.053613052,0.081512608
32.734698470,0.067704849,0.053979874,0.081734776
32.785891089,0.067863479,0.053979874,0.081734776
32.837083708,0.068078570,0.054257095,0.081771724
32.888276328,0.068255886,0.054673720,0.082381733
32.939468947,0.068439201,0.054761905,0.082608692
32.990661566,0.068642028,0.054761905,0.083000802
33.041854185,0.068833984,0.055062167,0.083000802
33.093046805,0.069031008,0.055062167,0.083069623
33.144239424,0.069215178,0.055131469,0.083263248
33.195432043,0.069418699,0.055167057,0.083682008
33.246624662,0.069599263,0.055167057,0.083682008
33.297817282,0.069793418,0.055555556,0.083682008
33.349009901,0.069990650,0.055555556,0.084327087
33.400202520,0.070224896,0.055702917,0.084873952
33.451395140,0.070432492,0.055793993,0.084945329
33.502587759,0.070649274,0.056013178,0.084945329
33.553780378,0.070840247,0.056652360,0.084945329
33.604972997,0.071066283,0.056652360,0.085245900
33.656165617,0.071263023,0.057024792,0.085251495
33.707358236,0.071464553,0.057190917,0.085763291
33.758550855,0.071651399,0.057319224,0.086104006
33.809743474,0.071832158,0.057529610,0.086104006
33.860936094,0.071994446,0.057529610,0.086277731
33.912128713,0.072186232,0.057573073,0.086277731
33.963321332,0.072341524,0.057958476,0.086614177
34.014513951,0.072500579,0.058178753,0.086672880
34.065706571,0.072650470,0.058369100,0.086672880
34.116899190,0.072833784,0.058774833,0.086734697
34.168091809,0.072982840,0.058823530,0.086738952
34.219284428,0.073125198,0.059064806,0.087025315
34.270477048,0.073280774,0.059221659,0.087025315
34.321669667,0.073447943,0.059221659,0.087029286
34.372862286,0.073584929,0.059308071,0.087354407
34.424054905,0.073711626,0.059308071,0.087436333
34.475247525,0.073836103,0.059523810,0.087468460
34.526440144,0.073958576,0.059608541,0.087719299
34.577632763,0.074067108,0.059688583,0.088184930
34.628825383,0.074189246,0.059773829,0.089182496
34.680018002,0.074306831,0.059773829,0.089193828
34.731210621,0.074400648,0.059773829,0.089409724
34.782403240,0.074510850,0.059829060,0.089430891
34.833595860,0.074626207,0.059829060,0.089437820
34.884788479,0.074734785,0.060067683,0.089638159
34.935981098,0.074819617,0.060067683,0.089638159
34.987173717,0.074922457,0.060067683,0.089638159
35.038366337,0.075036898,0.060176991,0.090075061
35.089558956,0.075126022,0.060189165,0.090283751
35.140751575,0.075225793,0.060322855,0.090376571
35.191944194,0.075351089,0.060330577,0.090528078
35.243136814,0.075438157,0.060430463,0.090528078
35.294329433,0.075560622,0.060430463,0.090528078
35.345522052,0.075703785,0.061049011,0.090830453
35.396714671,0.075857282,0.061049011,0.091141395
35.447907291,0.076022245,0.061049011,0.091514140
35.499099910,0.076178968,0.061396129,0.091596641
35.550292529,0.076341391,0.061739132,0.091659784
35.601485149,0.076506935,0.062062938,0.091803275
35.652677768,0.076700881,0.062062938,0.092241377
35.703870387,0.076874651,0.062062938,0.092924125
35.755063006,0.077038184,0.062062938,0.093043476
35.806255626,0.077205986,0.062605754,0.093196645
35.857448245,0.077379592,0.062605754,0.093220338
35.908640864,0.077582613,0.062908500,0.093299404
35.959833483,0.077742510,0.063004844,0.093378611
36.011026103,0.077918172,0.063247867,0.093567252
36.062218722,0.078092746,0.063247867,0.093672968
36.113411341,0.078273900,0.063426688,0.093672968
36.164603960,0.078439824,0.063426688,0.093672968
36.215796580,0.078599758,0.063451774,0.093776643
36.266989199,0.078758791,0.063451774,0.094067797
36.318181818,0.078922242,0.063451774,0.094128609
36.369374437,0.079092644,0.063811190,0.094240837
36.420567057,0.079262272,0.064297803,0.094629154
36.471759676,0.079361744,0.064322472,0.094926350
36.522952295,0.079497285,0.064435147,0.094926350
36.574144914,0.079631321,0.064542487,0.095442817
36.625337534,0.079738848,0.064601772,0.095442817
36.676530153,0.079869434,0.064601772,0.095727846
36.727722772,0.080007441,0.065397352,0.095788606
36.778915392,0.080129296,0.065397352,0.095788606
36.830108011,0.080303513,0.065544732,0.095843934
36.881300630,0.080423117,0.065719359,0.096138045
36.932493249,0.080530800,0.065719359,0.096234307
36.983685869,0.080655091,0.065767288,0.096505821
37.034878488,0.080795057,0.065767288,0.096518986
37.086071107,0.080919325,0.066037737,0.096657634
37.137263726,0.081067614,0.066108786,0.096657634
37.188456346,0.081182182,0.066108786,0.096912518
37.239648965,0.081299104,0.066270180,0.096924514
37.290841584,0.081417434,0.066610456,0.096955128
37.342034203,0.081525482,0.066666670,0.096955128
37.393226823,0.081609510,0.066666670,0.096955128
37.444419442,0.081721261,0.066666670,0.096955128
37.495612061,0.081823148,0.066960350,0.096955128
37.546804680,0.081914850,0.067019403,0.096955128
37.597997300,0.082003914,0.067019403,0.097039476
37.649189919,0.082091600,0.067316212,0.097162507
37.700382538,0.082179412,0.067521371,0.097162507
37.751575158,0.082254194,0.067521371,0.097162507
37.802767777,0.082335025,0.067612685,0.097279474
37.853960396,0.082398638,0.067615658,0.097391307
37.905153015,0.082474291,0.067615658,0.097391307
37.956345635,0.082541429,0.067615658,0.097478993
38.007538254,0.082592100,0.067615658,0.097478993
38.058730873,0.082634047,0.067969412,0.097478993
38.109923492,0.082669839,0.067969412,0.097478993
38.161116112,0.082694106,0.067969412,0.097770154
38.212308731,0.082734235,0.067969412,0.097770154
38.263501350,0.082776494,0.067969412,0.097868979
38.314693969,0.082799368,0.067969412,0.097907953
38.365886589,0.082838409,0.067969412,0.098039217
38.417079208,0.082865342,0.067969412,0.098039217
38.468271827,0.082894072,0.067969412,0.098039217
38.519464446,0.082939439,0.068016194,0.098039217
38.570657066,0.082971022,0.068016194,0.098106712
38.621849685,0.083003767,0.068016194,0.098106712
38.673042304,0.083036274,0.068016194,0.098149635
38.724234923,0.083078094,0.068016194,0.098149635
38.775427543,0.083119810,0.068016194,0.098149635
38.826620162,0.083164096,0.068016194,0.098149635
38.877812781,0.083210737,0.068016194,0.098484851
38.929005401,0.083247520,0.068016194,0.098484851
38.980198020,0.083276384,0.068016194,0.098484851
39.031390639,0.083323702,0.068016194,0.098579779
39.082583258,0.083369821,0.068016194,0.098617509
39.133775878,0.083416060,0.068016194,0.098617509
39.184968497,0.083441734,0.068016194,0.098617509
39.236161116,0.083494641,0.068016194,0.098617509
39.287353735,0.083545685,0.068237208,0.098617509
39.338546355,0.083584137,0.068376072,0.098627791
39.389738974,0.083620302,0.068376072,0.098627791
39.440931593,0.083672099,0.068819031,0.098627791
39.492124212,0.083740592,0.068875328,0.098627791
39.543316832,0.083778501,0.068875328,0.098627791
39.594509451,0.083827198,0.068875328,0.098891728
39.645702070,0.083888717,0.068875328,0.098891728
39.696894689,0.083950095,0.068875328,0.099001661
39.748087309,0.084020577,0.068911508,0.099447511
39.799279928,0.084084809,0.068911508,0.099447511
39.850472547,0.084146395,0.068911508,0.099485420
39.901665167,0.084208660,0.069049552,0.099485420
39.952857786,0.084281206,0.069049552,0.099485420
40.004050405,0.084342077,0.069049552,0.099744245
40.055243024,0.084419891,0.069139965,0.099744245
40.106435644,0.084488556,0.069139965,0.100000001
40.157628263,0.084559403,0.069139965,0.100000001
40.208820882,0.084655426,0.069224350,0.100246511
40.260013501,0.084725477,0.069444448,0.100343056
40.311206121,0.084820248,0.069668651,0.100343056
40.362398740,0.084909044,0.069843881,0.100343056
40.413591359,0.085004181,0.069965869,0.100343056
40.464783978,0.085085146,0.069965869,0.100343056
40.515976598,0.085185453,0.069965869,0.100418411
40.567169217,0.085296325,0.070219964,0.100577079
40.618361836,0.085406050,0.070219964,0.100665554
40.669554455,0.085534930,0.070292890,0.100869566
40.720747075,0.085645035,0.070477679,0.100932993
40.771939694,0.085776076,0.070477679,0.101304680
40.823132313,0.085916623,0.070477679,0.101304680
40.874324932,0.086063191,0.070477679,0.101449274
40.925517552,0.086173095,0.070619009,0.101472996
40.976710171,0.086283244,0.070940174,0.101781167
41.027902790,0.086414903,0.070951588,0.101815313
41.079095410,0.086524419,0.071065992,0.102058321
41.130288029,0.086633772,0.071065992,0.102058321
41.181480648,0.086757019,0.071065992,0.102310233
41.232673267,0.086876668,0.071490847,0.102310233
41.283865887,0.086995251,0.071609102,0.102375105
41.335058506,0.087141357,0.071609102,0.102564104
41.386251125,0.087293677,0.071609102,0.102585487
41.437443744,0.087414868,0.072019868,0.102711588
41.488636364,0.087560557,0.072019868,0.103135310
41.539828983,0.087713957,0.072111204,0.103161395
41.591021602,0.087847687,0.072111204,0.103194103
41.642214221,0.087981284,0.072476275,0.103478260
41.693406841,0.088138476,0.072630644,0.103507273
41.744599460,0.088283852,0.072649576,0.103765689
41.795792079,0.088408746,0.072803348,0.103773586
41.846984698,0.088536553,0.073111288,0.103815436
41.898177318,0.088633977,0.073170729,0.103815436
41.949369937,0.088739194,0.073170729,0.103815436
42.000562556,0.088841110,0.073394492,0.103874691
42.051755176,0.088948317,0.073504277,0.104006819
42.102947795,0.089044765,0.073504277,0.104354970
42.154140414,0.089167595,0.073505655,0.104354970
42.205333033,0.089279108,0.073505655,0.104438640
42.256525653,0.089413866,0.073589534,0.104602508
42.307718272,0.089526385,0.073589534,0.104602508
42.358910891,0.089649633,0.073589534,0.104602508
42.410103510,0.089737520,0.073848829,0.105217390
42.461296130,0.089831635,0.073923640,0.105217390
42.512488749,0.089948170,0.074228525,0.105217390
42.563681368,0.090035968,0.074300699,0.105400696
42.614873987,0.090137161,0.074300699,0.105400696
42.666066607,0.090226457,0.074393108,0.105523497
42.717259226,0.090316795,0.074402124,0.105523497
42.768451845,0.090420626,0.074852817,0.105523497
42.819644464,0.090510510,0.074955910,0.105523497
42.870837084,0.090605177,0.074955910,0.105711848
42.922029703,0.090694658,0.074955910,0.105760962
42.973222322,0.090786390,0.074955910,0.106086954
43.024414941,0.090863675,0.074955910,0.106086954
43.075607561,0.090941980,0.074978940,0.106179290
43.126800180,0.091040164,0.075042158,0.106594399
43.177992799,0.091108993,0.075042158,0.106594399
43.229185419,0.091191672,0.075062551,0.106594399
43.280378038,0.091268279,0.075176194,0.106820047
43.331570657,0.091334388,0.075194471,0.107084021
43.382763276,0.091409594,0.075194471,0.107084021
43.433955896,0.091473550,0.075213678,0.107084021
43.485148515,0.091539092,0.075213678,0.107084021
43.536341134,0.091591291,0.075440064,0.107364684
43.587533753,0.091645584,0.075440064,0.107364684
43.638726373,0.091707125,0.075440064,0.107364684
43.689918992,0.091764972,0.075440064,0.107444361
43.741111611,0.091828153,0.075440064,0.107589655
43.792304230,0.091878556,0.075440064,0.107589655
43.843496850,0.091931894,0.075440064,0.107653491
43.894689469,0.091984816,0.075440064,0.107826084
43.945882088,0.092034295,0.075837739,0.107826084
43.997074707,0.092086978,0.075980395,0.107826084
44.048267327,0.092130810,0.075980395,0.107826084
44.099459946,0.092180833,0.075980395,0.107834101
44.150652565,0.092243940,0.075980395,0.108251996
44.201845185,0.092285231,0.076058775,0.108251996
44.253037804,0.092344567,0.076058775,0.108366534
44.304230423,0.092416592,0.076360680,0.108366534
44.355423042,0.092485994,0.076360680,0.108494535
44.406615662,0.092544436,0.076360680,0.108494535
44.457808281,0.092656024,0.076360680,0.108494535
44.509000900,0.092728473,0.076360680,0.108695649
44.560193519,0.092823148,0.076360680,0.108867429
44.611386139,0.092902265,0.076663859,0.108867429
44.662578758,0.092993148,0.076663859,0.109335579
44.713771377,0.093081452,0.076663859,0.109335579
44.764963996,0.093157679,0.076663859,0.109335579
44.816156616,0.093236074,0.076719575,0.109623432
44.867349235,0.093298674,0.076719575,0.109656304
44.918541854,0.093361802,0.076719575,0.109677419
44.969734473,0.093445837,0.076719575,0.109677419
45.020927093,0.093529433,0.076734692,0.109677419
45.072119712,0.093584180,0.076736674,0.109677419
45.123312331,0.093660340,0.076736674,0.109974422
45.174504950,0.093745641,0.076988153,0.109974422
45.225697570,0.093841679,0.076988153,0.110106818
45.276890189,0.093923479,0.077544428,0.110548526
45.328082808,0.094008118,0.077544428,0.110576920
45.379275428,0.094071127,0.077544428,0.110576920
45.430468047,0.094141223,0.077601410,0.110576920
45.481660666,0.094201513,0.077614382,0.110576920
45.532853285,0.094245508,0.077614382,0.110576920
45.584045905,0.094290815,0.077787384,0.110826939
45.635238524,0.094331831,0.077787384,0.110826939
45.686431143,0.094378471,0.077834181,0.110826939
45.737623762,0.094418705,0.077834181,0.110826939
45.788816382,0.094450802,0.077834181,0.110826939
45.840009001,0.094487406,0.077834181,0.110826939
45.891201620,0.094514646,0.078152753,0.110826939
45.942394239,0.094558023,0.078414842,0.110826939
45.993586859,0.094598629,0.078414842,0.110826939
46.044779478,0.094628356,0.078414842,0.110913932
46.095972097,0.094662972,0.078414842,0.110913932
46.147164716,0.094702773,0.078414842,0.110913932
46.198357336,0.094754085,0.078414842,0.111211576
46.249549955,0.094806612,0.078483246,0.111211576
46.300742574,0.094857983,0.078483246,0.111286506
